"","gene","group","CT","deltaCT","mean_blank_deltaCT","delta_deltaCT","value"
"156","SLUG","0",21.663485,-2.35527266666666,-2.36174441666667,0.00647175000000111,0.995524171244582
"157","SLUG","0",21.605936,-2.41282166666667,-2.36174441666667,-0.0510772500000005,1.03603823738427
"158","SLUG","0",21.722582,-2.29617566666667,-2.36174441666667,0.0655687499999988,0.955568531974797
"159","SLUG","0",21.63605,-2.38270766666666,-2.36174441666667,-0.0209632499999994,1.01463670024981
"160","SLUG","0.01",21.539268,-2.5349815,-2.36174441666667,-0.173237083333335,1.12758569718733
"161","SLUG","0.01",21.511889,-2.5623605,-2.36174441666667,-0.200616083333335,1.14918899578981
"162","SLUG","0.01",21.48376,-2.5904895,-2.36174441666667,-0.228745083333335,1.1718152117629
"163","SLUG","0.01",21.619059,-2.4551905,-2.36174441666667,-0.093446083333335,1.06691562164453
"164","SLUG","0.1",21.429173,-2.42708125,-2.36174441666667,-0.0653368333333351,1.04632920306622
"165","SLUG","0.1",21.187515,-2.66873925,-2.36174441666667,-0.306994833333333,1.23712804820151
"166","SLUG","0.1",21.18213,-2.67412425,-2.36174441666667,-0.312379833333333,1.24175437808725
"167","SLUG","0.1",21.49331,-2.36294425,-2.36174441666667,-0.00119983333333273,1.00083200701812
"168","SLUG","1",21.171293,-1.89921125,-2.36174441666667,0.462533166666665,0.725710894513389
"169","SLUG","1",21.137346,-1.93315825,-2.36174441666667,0.428586166666667,0.742989554394227
"170","SLUG","1",21.387064,-1.68344025,-2.36174441666667,0.678304166666665,0.624899388448187
"171","SLUG","1",21.200994,-1.86951025,-2.36174441666667,0.492234166666668,0.710923304570058
"172","SLUG","10",20.840902,-2.357302,-2.36174441666667,0.00444241666666478,0.996925487436182
"173","SLUG","10",20.8442,-2.354004,-2.36174441666667,0.00774041666666569,0.994649119248052
"174","SLUG","10",20.822742,-2.375462,-2.36174441666667,-0.0137175833333334,1.00955365174819
"175","SLUG","10",20.914984,-2.28322,-2.36174441666667,0.0785244166666654,0.947025766116706
