"","gene","group","CT","deltaCT","mean_blank_deltaCT","delta_deltaCT","value"
"25","col3a1","con",15.98,-5.525,-5.475,-0.0499999999999998,1.03526492384138
"26","col3a1","con",16.11,-5.395,-5.475,0.0799999999999992,0.946057646725596
"27","col3a1","con",16.05,-5.455,-5.475,0.0200000000000005,0.986232704493359
"28","col3a1","con",15.98,-5.525,-5.475,-0.0499999999999998,1.03526492384138
"29","col3a1","oe",17.24,-4.51,-5.475,0.965000000000001,0.512278411516401
"30","col3a1","oe",17.12,-4.63,-5.475,0.845000000000003,0.556710809114342
"31","col3a1","oe",17.22,-4.53,-5.475,0.945000000000001,0.519429551648832
"32","col3a1","oe",17.11,-4.64,-5.475,0.835000000000002,0.560583039014254
"33","col3a1","sh",16.76,-5.07333333333333,-5.475,0.401666666666672,0.756983276555696
"34","col3a1","sh",16.56,-5.27333333333333,-5.475,0.201666666666669,0.869545444539796
"35","col3a1","sh",16.63,-5.20333333333333,-5.475,0.271666666666669,0.828362031494616
"36","col3a1","sh",16.53,-5.30333333333333,-5.475,0.171666666666671,0.887816442728581
